lm0,lm1,lm2,lm3,lm4,lm5,lm6,lm7,lm8,lm9,lm10,lm11,lm12,lm13,lm14,lm15,lm16,lm17,lm18,lm19,lm20,lm21,lm22,lm23,lm24,lm25,lm26,lm27,lm28,lm29,lm30,lm31,lm32,lm33,lm34,lm35,lm36,lm37,lm38,lm39,lm40,lm41,lm42,lm43,lm44,lm45,lm46,lm47,lm48,lm49,lm50,lm51,lm52,lm53,lm54,lm55,lm56,lm57,lm58,lm59,lm60,lm61,lm62,label
0.4174243211746216,0.6582871079444885,6.276361830259702e-08,0.4330751597881317,0.5323686003684998,-0.018002718687057495,0.4908773899078369,0.43207433819770813,-0.052573055028915405,0.5739082098007202,0.4090915322303772,-0.08462266623973846,0.6376276016235352,0.4330819845199585,-0.11171652376651764,0.48513203859329224,0.36982572078704834,-0.09199220687150955,0.6302022933959961,0.38980960845947266,-0.1352744996547699,0.6261073350906372,0.4260479509830475,-0.15179826319217682,0.5948626399040222,0.43204230070114136,-0.16061188280582428,0.4933653473854065,0.4520586431026459,-0.10623657703399658,0.6502020359039307,0.4722292721271515,-0.14267584681510925,0.6265525221824646,0.5089362263679504,-0.13747680187225342,0.5821799039840698,0.5179843306541443,-0.13371886312961578,0.5107181072235107,0.5440649390220642,-0.11924248933792114,0.6577547192573547,0.5639952421188354,-0.14198394119739532,0.622822642326355,0.5884801149368286,-0.12195471674203873,0.5750132203102112,0.587938666343689,-0.10936012119054794,0.5328457355499268,0.6388300061225891,-0.13398082554340363,0.6451468467712402,0.6496647596359253,-0.1437259465456009,0.6143985986709595,0.6628586053848267,-0.12833049893379211,0.5726104974746704,0.6573547124862671,-0.11773958802223206,Fist
0.4130799174308777,0.6670184135437012,1.519078409728536e-07,0.42786872386932373,0.5416956543922424,-0.02105671726167202,0.48522210121154785,0.44612595438957214,-0.060053080320358276,0.5709811449050903,0.42697060108184814,-0.09484786540269852,0.6362624764442444,0.4531514048576355,-0.12497621029615402,0.4837546944618225,0.3770158290863037,-0.10652255266904831,0.634994626045227,0.3979071378707886,-0.15063761174678802,0.6327040195465088,0.4353642463684082,-0.16678595542907715,0.6020881533622742,0.4395374059677124,-0.17632661759853363,0.4932137131690979,0.45816484093666077,-0.12055377662181854,0.6534157395362854,0.4807473421096802,-0.15868280827999115,0.6300188899040222,0.5164259076118469,-0.1537426859140396,0.5840456485748291,0.5242001414299011,-0.15081970393657684,0.5104634761810303,0.5500328540802002,-0.13248486816883087,0.659411609172821,0.5718810558319092,-0.15401841700077057,0.622633695602417,0.5962471961975098,-0.13340991735458374,0.5727471113204956,0.5956005454063416,-0.12203004211187363,0.5320786833763123,0.6449638605117798,-0.1463644802570343,0.6321310997009277,0.6669579744338989,-0.1558426171541214,0.5997796058654785,0.6808195114135742,-0.1416202038526535,0.5610519647598267,0.6729187369346619,-0.13268159329891205,Fist
0.4155159294605255,0.6659561991691589,1.477624778090103e-07,0.42744144797325134,0.5391210913658142,-0.024639170616865158,0.48343414068222046,0.4394603967666626,-0.06540143489837646,0.5676349401473999,0.42137250304222107,-0.10150381177663803,0.6318840384483337,0.44932591915130615,-0.1324399709701538,0.480415403842926,0.373414546251297,-0.10721484571695328,0.6317728161811829,0.3917812705039978,-0.1533822864294052,0.625455379486084,0.4286041855812073,-0.17131666839122772,0.5932791233062744,0.4359205663204193,-0.18109957873821259,0.4907500743865967,0.4586053490638733,-0.11845710128545761,0.6498957276344299,0.47279617190361023,-0.1576724499464035,0.6279926300048828,0.5077089667320251,-0.15374556183815002,0.5862172842025757,0.5196810960769653,-0.1510188728570938,0.5105960369110107,0.5505094528198242,-0.12809212505817413,0.6582241058349609,0.5669094324111938,-0.15085019171237946,0.6226058602333069,0.5871027112007141,-0.1303560882806778,0.5745518803596497,0.5872145295143127,-0.11804042011499405,0.5351675748825073,0.6418113112449646,-0.1398153156042099,0.6376371383666992,0.6489357352256775,-0.14770689606666565,0.6056937575340271,0.6583051681518555,-0.13153396546840668,0.5660009980201721,0.6521621346473694,-0.12114262580871582,Fist
0.4117569029331207,0.6687873601913452,1.498768114061022e-07,0.4276394844055176,0.5447360277175903,-0.017357759177684784,0.48120513558387756,0.45219898223876953,-0.054090216755867004,0.562443733215332,0.43659061193466187,-0.08868476748466492,0.6258727312088013,0.46834316849708557,-0.11832062900066376,0.4777662754058838,0.375575989484787,-0.08970481157302856,0.6230776906013489,0.38650012016296387,-0.13444972038269043,0.6206107139587402,0.42332732677459717,-0.15449942648410797,0.5907682180404663,0.435110867023468,-0.16572292149066925,0.48702701926231384,0.4553360641002655,-0.10543536394834518,0.6442816853523254,0.4609311819076538,-0.14406147599220276,0.6255895495414734,0.4990517795085907,-0.14343905448913574,0.585393488407135,0.5177085995674133,-0.14172081649303436,0.5057790279388428,0.5444902181625366,-0.119648277759552,0.6514214873313904,0.5582786798477173,-0.14085440337657928,0.618363082408905,0.5819620490074158,-0.12167707830667496,0.5716359615325928,0.5861673951148987,-0.1095949038863182,0.5288916230201721,0.6364647150039673,-0.13585667312145233,0.6305248737335205,0.6466298699378967,-0.1417253166437149,0.6013600826263428,0.6591870188713074,-0.12469873577356339,0.564647376537323,0.6545286774635315,-0.1133798137307167,Fist
0.4102914333343506,0.6709623336791992,6.957576204058569e-08,0.42647743225097656,0.548134446144104,-0.014926301315426826,0.4786057472229004,0.45396101474761963,-0.04888682812452316,0.5569518804550171,0.4337022006511688,-0.08171433955430984,0.618584156036377,0.46120497584342957,-0.10957257449626923,0.4772964417934418,0.3761436343193054,-0.08094429224729538,0.6227267980575562,0.38762524724006653,-0.1239398866891861,0.6169970631599426,0.4261683225631714,-0.1427944004535675,0.5853937864303589,0.4365173876285553,-0.153401181101799,0.48692724108695984,0.45420584082603455,-0.09752140939235687,0.6434404850006104,0.4641418755054474,-0.1338881552219391,0.621636152267456,0.5015665292739868,-0.13260675966739655,0.579677939414978,0.5157722234725952,-0.13080264627933502,0.5051171779632568,0.5418798923492432,-0.11307959258556366,0.6498315334320068,0.5592935085296631,-0.13455457985401154,0.6158089637756348,0.5842147469520569,-0.11681689321994781,0.5697550177574158,0.5857305526733398,-0.10574136674404144,0.5283258557319641,0.6336697340011597,-0.1303839087486267,0.6303101181983948,0.6476503610610962,-0.13764438033103943,0.5993183255195618,0.6631535291671753,-0.12206001579761505,0.5612373948097229,0.6574157476425171,-0.11166452616453171,Fist
0.4111669063568115,0.6580992937088013,1.3090115658087598e-07,0.428208589553833,0.5305994749069214,-0.015395822934806347,0.4838401675224304,0.43471619486808777,-0.04949473962187767,0.5639520883560181,0.41307371854782104,-0.08134157955646515,0.625056266784668,0.4381985068321228,-0.10892587900161743,0.47712036967277527,0.3685271739959717,-0.08820851892232895,0.6196901202201843,0.37639880180358887,-0.1281481832265854,0.6206199526786804,0.40950483083724976,-0.14385241270065308,0.596281886100769,0.4194605350494385,-0.1526494175195694,0.48665091395378113,0.45073097944259644,-0.10297787189483643,0.641251266002655,0.4590564966201782,-0.1376493126153946,0.6198166608810425,0.49251919984817505,-0.13437506556510925,0.5781756639480591,0.5043234825134277,-0.131837859749794,0.5060487389564514,0.5402808785438538,-0.11575598269701004,0.648775041103363,0.5514699220657349,-0.1353059560060501,0.6136249303817749,0.5714514255523682,-0.11624316871166229,0.5677130222320557,0.5720553994178772,-0.10486307740211487,0.5303215980529785,0.6301730871200562,-0.13003723323345184,0.6287745237350464,0.6343607306480408,-0.13551020622253418,0.5973554253578186,0.6470507383346558,-0.11862663924694061,0.5601238012313843,0.6431044936180115,-0.10762910544872284,Fist
0.41545116901397705,0.6467911005020142,9.975885717494748e-08,0.42978131771087646,0.5183548927307129,-0.016415391117334366,0.48637646436691284,0.42781609296798706,-0.05297279357910156,0.5643821954727173,0.4150705337524414,-0.08697090297937393,0.6168909668922424,0.4509064853191376,-0.11663854122161865,0.47345879673957825,0.3605479598045349,-0.09331720322370529,0.6176133155822754,0.36461949348449707,-0.13459977507591248,0.6082705855369568,0.3985575735569,-0.15101227164268494,0.5723463892936707,0.4109349846839905,-0.15947428345680237,0.48111313581466675,0.44839945435523987,-0.10711457580327988,0.6380648016929626,0.4474279582500458,-0.14079204201698303,0.6171841025352478,0.477374792098999,-0.13707667589187622,0.5762559771537781,0.49515196681022644,-0.1350017935037613,0.5007558465003967,0.5402334928512573,-0.11865290254354477,0.6497901082038879,0.541014552116394,-0.1349170207977295,0.615534782409668,0.5557321906089783,-0.1138158068060875,0.5690000057220459,0.5601354837417603,-0.10226619988679886,0.5267210006713867,0.6299773454666138,-0.13195979595184326,0.6294766664505005,0.6215329170227051,-0.1330769807100296,0.5997068881988525,0.6289269924163818,-0.11422675848007202,0.5625345706939697,0.6266528367996216,-0.10336742550134659,Fist
0.4159924387931824,0.650092363357544,1.2893489831355964e-08,0.4285270869731903,0.5245600938796997,-0.015199470333755016,0.4822368025779724,0.42725199460983276,-0.04820488393306732,0.5587784647941589,0.4039739966392517,-0.07913471013307571,0.6150295734405518,0.43502381443977356,-0.1056734099984169,0.4750414490699768,0.3660980463027954,-0.0842495784163475,0.6160659790039062,0.36509355902671814,-0.12448106706142426,0.6050273180007935,0.4017891585826874,-0.14167261123657227,0.5679154396057129,0.41617023944854736,-0.15060080587863922,0.48541662096977234,0.45158952474594116,-0.09825053066015244,0.6380306482315063,0.4477670192718506,-0.12894989550113678,0.6153693199157715,0.47832128405570984,-0.12476796656847,0.5735487341880798,0.4962978959083557,-0.1223779246211052,0.5050647854804993,0.541748046875,-0.11068255454301834,0.6467159986495972,0.5386219620704651,-0.1262512505054474,0.6129140853881836,0.5568360090255737,-0.10617760568857193,0.5670252442359924,0.5640491247177124,-0.09501701593399048,0.529511034488678,0.6311253309249878,-0.12487275153398514,0.6290856599807739,0.6229978203773499,-0.12640631198883057,0.5976117253303528,0.6352725625038147,-0.10768365859985352,0.558579683303833,0.6366057991981506,-0.09639618545770645,Fist
0.41155898571014404,0.641605019569397,9.642440090829041e-08,0.4293154776096344,0.5132557153701782,-0.014575053006410599,0.4897586405277252,0.43088826537132263,-0.05201958864927292,0.5728119611740112,0.4327830672264099,-0.08693679422140121,0.6241499781608582,0.4808671474456787,-0.11783234030008316,0.47351935505867004,0.35036784410476685,-0.09611161798238754,0.616078794002533,0.361236572265625,-0.13584040105342865,0.6053304672241211,0.4000631272792816,-0.1510927826166153,0.5679409503936768,0.4120222330093384,-0.1602736860513687,0.4803163409233093,0.4341137111186981,-0.1116817370057106,0.6338667273521423,0.4424833059310913,-0.14310093224048615,0.6139893531799316,0.475825697183609,-0.13922733068466187,0.5748772621154785,0.4909317195415497,-0.13876864314079285,0.4988707900047302,0.5256675481796265,-0.12450417876243591,0.646910548210144,0.5351792573928833,-0.1393795758485794,0.6118399500846863,0.5532087087631226,-0.11967077106237411,0.5664142370223999,0.5552778244018555,-0.1106247678399086,0.5245097279548645,0.6176170706748962,-0.13887988030910492,0.622346818447113,0.623869776725769,-0.1400889754295349,0.5923014879226685,0.6335676908493042,-0.12321307510137558,0.5582799911499023,0.6284689903259277,-0.11475526541471481,Fist
0.412838876247406,0.6377465724945068,5.605617303672261e-08,0.42768311500549316,0.5106196403503418,-0.014754260890185833,0.48442232608795166,0.4223880171775818,-0.05220125615596771,0.5626732110977173,0.4097324311733246,-0.08676186203956604,0.612339437007904,0.4444272220134735,-0.11785575747489929,0.4728584587574005,0.3519367575645447,-0.10079912096261978,0.6147173643112183,0.35744595527648926,-0.14142319560050964,0.6014366149902344,0.3941778838634491,-0.15647156536579132,0.5620940923690796,0.4057106077671051,-0.16523589193820953,0.47918635606765747,0.43619051575660706,-0.11589381843805313,0.6317482590675354,0.4384422302246094,-0.14857076108455658,0.6094737648963928,0.46986210346221924,-0.14377158880233765,0.5698068737983704,0.48604387044906616,-0.14251281321048737,0.4978947043418884,0.5273878574371338,-0.1280384361743927,0.6462816596031189,0.5286911129951477,-0.14415539801120758,0.611000120639801,0.5458273887634277,-0.12328436970710754,0.5663223266601562,0.5505286455154419,-0.1133158802986145,0.5236923098564148,0.6179329752922058,-0.1415044367313385,0.6213228702545166,0.6176483631134033,-0.14378520846366882,0.592104434967041,0.6255769729614258,-0.12673170864582062,0.5584980845451355,0.6215999722480774,-0.11801821738481522,Fist
0.4121834635734558,0.6353335380554199,5.153494342380327e-08,0.42994290590286255,0.5106361508369446,-0.015343100763857365,0.4937041997909546,0.4330221712589264,-0.05489039421081543,0.5820503830909729,0.440365731716156,-0.0915989801287651,0.6372667551040649,0.4897758662700653,-0.12453635036945343,0.4726046919822693,0.35009151697158813,-0.10350051522254944,0.6173679828643799,0.3598274886608124,-0.14463944733142853,0.600672721862793,0.39991244673728943,-0.15980598330497742,0.559084951877594,0.4126127362251282,-0.16886191070079803,0.4774591326713562,0.4341955780982971,-0.11927869915962219,0.6311953067779541,0.43932098150253296,-0.15145179629325867,0.6084617376327515,0.47095340490341187,-0.1473148614168167,0.569617748260498,0.48630762100219727,-0.14722195267677307,0.49550873041152954,0.5266613960266113,-0.13206028938293457,0.6448234915733337,0.5308749675750732,-0.1471056044101715,0.6095049381256104,0.5471276044845581,-0.1271432340145111,0.5647236108779907,0.5498360395431519,-0.11851584911346436,0.5218381285667419,0.6189724206924438,-0.14632782340049744,0.6224244832992554,0.620155930519104,-0.14711786806583405,0.5947269201278687,0.6293947696685791,-0.13007256388664246,0.5628170967102051,0.6263888478279114,-0.12214299291372299,Fist
0.4084072709083557,0.6363273859024048,5.755877197088921e-08,0.4305165410041809,0.5181698799133301,-0.01883111707866192,0.5022666454315186,0.4505275785923004,-0.06216001883149147,0.6023778915405273,0.47486424446105957,-0.10227662324905396,0.6666154861450195,0.5345264673233032,-0.13831619918346405,0.4701358675956726,0.3465765714645386,-0.1101391613483429,0.6172761917114258,0.3582356870174408,-0.1538485586643219,0.6000241041183472,0.4046875238418579,-0.17177513241767883,0.5574543476104736,0.41751641035079956,-0.18354153633117676,0.47312507033348083,0.4291467070579529,-0.1258825659751892,0.6289318203926086,0.44108307361602783,-0.16057176887989044,0.6062626242637634,0.47936195135116577,-0.15865731239318848,0.5667299628257751,0.49222642183303833,-0.16152209043502808,0.4901331663131714,0.5223739743232727,-0.13865120708942413,0.6416608691215515,0.5360620617866516,-0.1544131338596344,0.6057653427124023,0.5570632219314575,-0.13428673148155212,0.5582582354545593,0.5570117831230164,-0.12683406472206116,0.5160954594612122,0.6151624321937561,-0.15344248712062836,0.6198018789291382,0.621105432510376,-0.15352842211723328,0.590060830116272,0.6343859434127808,-0.1355370730161667,0.5543427467346191,0.6302692294120789,-0.12822656333446503,Fist
